Date,큐엠씨,타이거일렉,피에스케이홀딩스,주성엔지니어링,디엔에프,티이엠씨씨엔에스,성우테크론,브이엠,피에스케이,테크엘,APS,알에프세미,아이케이세미콘,NPX,케이엔제이,예스티,엔시트론,신성이엔지,픽셀플러스,엑사이엔씨,원익홀딩스,코미코,엔투텍,메카로,이엔에프테크놀로지,엘오티베큠,디아이,삼성전자우,제우스,미코,젬백스,삼성전자,케이씨,서플러스글로벌,LB세미콘,유진테크,하나마이크론,씨앤지하이테크,유니트론텍,월덱스,러셀,유니테스트,동운아나텍,한솔아이원스,두산테스나,어보브반도체,제주반도체,KX하이텍,해성디에스,싸이맥스,티씨케이,리노공업,와이씨,엠케이전자,GST,매커스,프로텍,하나머티리얼즈,에스앤에스텍,원익IPS,네패스,동진쎄미켐,로체시스템즈,마이크로컨텍솔,오디텍,피델릭스,SK하이닉스,SFA반도체,유니셈,램테크놀러지,알파칩스,텔레칩스,코세스,한미반도체,피엠티,에이디테크놀로지,제이티,뉴파워프라즈마,칩스앤미디어,네오셈,유니퀘스트,네온테크,윈팩,에프에스티,덕산하이메탈,한국전자홀딩스,이엘씨,큐에스아이,에스티아이,제너셈,케이엔더블유,케이알엠,엘티씨,테스,에이팩트,미래산업,라온테크,DB하이텍,한양디지텍,티에스이,아이텍,원익QnC,ISC,이오테크닉스,테크윙,오킨스전자,인텍플러스,KEC,다원넥스뷰,아진엑스텍,케이씨텍,아이앤씨,HLB이노베이션,시그네틱스,엑시콘,덕산테코피아,지니틱스
2020-01-03,0.07413509060955525,-0.0035714285714285587,-0.03360370799536505,-0.028186274509803932,0.014851485148514865,-0.004807692307692291,-0.01672765290120226,0.023809523809523725,-0.023454157782516027,0.0,0.0,0.02169981916817365,-0.008196721311475419,0.10000000000000009,-0.012931034482758674,-0.04255319148936165,0.012531328320801949,0.002096436058700135,0.012210012210012167,0.0257142857142858,0.012567324955116588,0.012891344383057168,0.005141388174807249,-0.025000000000000022,-0.01773049645390068,-0.010214504596527063,-0.02237762237762242,0.0010964912280702066,0.003669328728685528,-0.017241379310344862,-0.030902348578491945,0.005434782608695565,0.002702702702702675,0.014644351464435212,0.013613861386138515,0.0,-0.009011396766498758,-0.011124985809967125,-0.015944917557528582,-0.02657004830917875,0.005063291139240533,0.01760563380281699,0.016079755587715017,0.00945067926757237,0.032969995763201476,-0.006934812760055475,0.009248554913294793,-0.023076923076923106,-0.009230769230769265,-0.009090909090909038,-0.026479750778816147,0.006441223832528209,0.11013215859030834,0.0,0.009368559115608077,-0.015564202334630295,0.0,-0.010840108401083959,0.0980392156862746,-0.022471910112359605,0.07444668008048283,-0.0060975609756097615,-0.01610017889087656,-0.02931596091205213,0.0010141987829614951,0.034055727554179516,-0.002111932418162654,-0.005780346820809301,0.0,0.054474708171206254,0.03443328550932567,-0.026431718061673992,0.0033482142857141906,0.0012562814070351536,-0.011450381679389277,0.004965993738529573,0.03321033210332103,0.07369614512471645,-0.005314908317831546,0.011029411764705843,-0.011940298507462699,0.0024449877750611915,-0.004825090470446325,0.012515802781289498,0.007822685788787531,0.009641873278236845,0.009652509652509744,0.01831501831501825,0.028915662650602414,-0.006514657980456029,0.0,0.057385759829968075,-0.0077821011673151474,0.008048289738430636,-0.024296367572768873,-0.021368547418967543,0.0,-0.010752688172043001,0.0,0.02898550724637672,0.05485232067510548,-0.022875816993464082,-0.0049261083743842304,0.005982053838484491,0.007379539863984874,0.049865951742627423,-0.027272727272727226,0.0,0.0,0.03128643606684811,0.0,-0.015122873345935761,-0.03125,-0.0043290043290042934,0.0670989143546441,-0.023376623376623384,-0.017241379310344862
2020-01-06,-0.03527607361963192,-0.007168458781361964,-0.0023980815347721673,-0.0012610340479193294,-0.024390243902439046,-0.019323671497584516,-0.0071770334928229484,-0.0051679586563307955,0.028384279475982543,0.0,-0.019230769230769273,0.017699115044247815,0.0,-0.11363636363636365,-0.013100436681222738,0.0037037037037037646,-0.034653465346534684,-0.023012552301255207,-0.030156815440289475,-0.027855153203342642,-0.012411347517730542,-0.0072727272727273196,0.03324808184143224,-0.012820512820512775,0.0036101083032491488,-0.019607843137254943,-0.027181688125894166,0.0010952902519167917,-0.007311827956989259,-0.01754385964912286,-0.03316326530612246,0.0,-0.0026954177897574594,0.006185567010309256,-0.023199023199023228,0.0060422960725075026,0.00909334046536503,-0.013546091149121753,0.0,0.0,-0.02518891687657432,0.0,-0.03703117581895865,0.04768870684610893,0.04877139341511616,-0.005586592178770999,-0.0034364261168384758,-0.011811023622047223,0.10248447204968936,0.0,-0.006399999999999961,-0.0048000000000000265,0.03439153439153442,-0.033290653008962834,-0.013922405791720771,-0.031620553359683834,-0.017964071856287456,-0.005479452054794498,0.0071428571428571175,0.0,0.0037453183520599342,-0.024539877300613466,0.0072727272727273196,0.030201342281879207,-0.03039513677811545,-0.0029940119760478723,-0.002116402116402072,0.010465116279069875,-0.011009174311926606,0.013530135301353052,-0.03328710124826628,-0.013574660633484115,0.025583982202447064,-0.016311166875784155,-0.025096525096525046,0.029541304114298006,-0.0357142857142857,-0.014783526927138357,0.03312850654555177,-0.025454545454545507,-0.0015105740181269312,0.004878048780487809,-0.012121212121212088,0.03595954551129976,0.036222509702457995,-0.01500682128240105,-0.03632887189292544,0.003597122302158251,-0.03512880562060894,-0.02622950819672132,-0.00551571980143406,-0.03618090452261302,-0.027450980392156876,-0.001996007984031989,-0.038461538461538436,-0.03655544651619236,-0.004878048780487809,0.01449275362318847,-0.021739130434782594,0.10915492957746475,-0.03600000000000003,0.0,-0.017821782178217838,0.015857284440039754,-0.0035909221488078513,-0.009193054136874323,-0.01349948078920038,-0.03752535496957399,0.0,0.04823817599397029,0.017353579175704903,-0.0057581573896353655,0.004608294930875667,-0.008695652173912993,0.08294475060053697,-0.015957446808510634,-0.03157894736842104
2020-01-07,0.015898251192368873,-0.005415162454873612,-0.018028846153846145,-0.0012626262626262985,0.010000000000000009,-0.0049261083743842304,0.0072289156626506035,0.003896103896103842,-0.01273885350318471,0.0,-0.027450980392156876,-0.0017391304347825765,-0.010625737898465215,0.1282051282051282,-0.013274336283185861,-0.03321033210332103,0.023076923076922995,0.01177730192719495,0.031094527363184188,0.025787965616045794,-0.016157989228007152,0.01098901098901095,-0.05940594059405946,0.0,-0.01978417266187049,0.0094736842105263,0.013235294117647012,0.013129102844638973,0.03249566724436748,-0.008928571428571397,-0.01055408970976257,0.00540540540540535,-0.018918918918918948,0.008196721311475308,-0.020000000000000018,-0.006006006006005982,0.023323615160349753,-0.002327475852437977,-0.025041428834468804,-0.01488833746898266,0.028423772609819098,-0.03460207612456745,0.01101068200493005,-0.03378944428930464,-0.025029331247555686,0.0,0.037931034482758585,0.03984063745019917,0.0028169014084507005,0.0,-0.01610305958132041,0.014469453376205754,0.008951406649616356,0.02119205298013238,0.004706325301204739,0.017687074829932037,-0.0060975609756097615,0.005509641873278293,-0.01773049645390068,0.004310344827586299,-0.03917910447761197,0.0,-0.03068592057761732,-0.017372421281216077,0.0052246603970742544,0.009009009009008917,-0.0031813361611876534,-0.013808975834292303,-0.016697588126159513,-0.025485436893203928,0.010043041606886627,0.004587155963302836,-0.024945770065075923,0.0012755102040815647,-0.00990099009900991,0.0,0.0037037037037037646,-0.022508038585209,-0.03206620118955261,0.00746268656716409,0.00302571860816947,-0.009708737864077666,-0.016564417177914126,-0.037001325780402605,-0.008739076154806513,-0.0013850415512465242,0.015873015873015817,-0.014336917562724039,0.04126213592233019,-0.0033670033670033517,0.010260676650027722,-0.042752867570385766,0.024193548387096753,0.020000000000000018,0.024358974358974272,0.015278838808250539,-0.019607843137254943,0.0,-0.0034188034188034067,-0.03809523809523807,0.053941908713692976,0.006688963210702337,0.013104838709677491,0.01658536585365855,-0.021911489116332672,-0.0077319587628865705,0.01684210526315799,0.01475237091675452,0.0,0.036311342800647184,-0.04051172707889128,-0.03474903474903479,0.013761467889908285,0.01754385964912286,0.0024791231732776975,-0.018918918918918948,-0.0036231884057971175
2020-01-08,-0.029733959311424085,-0.0362976406533575,0.009791921664626724,-0.034134007585335024,0.00990099009900991,-0.00990099009900991,0.010898458266879407,0.001293661060802087,0.032258064516129004,0.0,-0.014112903225806495,-0.04703832752613235,0.0,-0.09090909090909094,-0.06726457399103136,-0.03816793893129766,-0.04260651629072687,-0.023280423280423235,-0.04221954161640529,-0.07541899441340782,0.0018248175182482562,0.009057971014492683,-0.023684210526315752,-0.045454545454545414,0.0018348623853210455,-0.014598540145985384,-0.0420899854862119,0.008639308855291628,-0.034830046160302164,-0.05045045045045049,-0.06799999999999995,0.017921146953405076,-0.0027548209366391463,-0.04268292682926833,0.012755102040816313,0.0060422960725075026,0.0339290339290339,-0.0205295695789105,-0.061945231350330476,0.007556675062972307,-0.05025125628140703,-0.017921146953404965,-0.002763328998699577,-0.041040462427745616,-0.009189366590088621,0.0435393258426966,-0.04318936877076407,-0.06896551724137934,-0.002808988764044895,-0.013761467889908285,0.00654664484451728,0.019017432646592614,0.0,-0.011673151750972721,-0.04234588720254828,0.002673796791443861,-0.05214723926380371,0.016438356164383494,0.010830324909747224,0.0042918454935623185,-0.05631067961165048,-0.018867924528301883,-0.027932960893854775,-0.048618784530386705,-0.043659043659043606,-0.0625,0.036170212765957555,-0.02450408401400228,0.018867924528301883,-0.06226650062266503,-0.051136363636363646,-0.04109589041095896,-0.011123470522803158,0.0,-0.038000000000000034,-0.06698664440734559,-0.005535055350553542,-0.05592105263157898,-0.04194496393267433,-0.06666666666666665,-0.039215686274509776,-0.002450980392156854,-0.019962570180910744,0.014893617021276562,-0.02267002518891692,-0.009708737864077666,-0.044921875,-0.029090909090909056,-0.027972027972028024,-0.048986486486486513,-0.005764479824320601,-0.03376906318082784,-0.015748031496062964,-0.0019607843137254832,-0.02377972465581979,-0.044895911713067505,0.02499999999999991,0.03392857142857153,-0.01715265866209259,-0.00990099009900991,-0.02887139107611547,0.04983388704318936,-0.04079601990049753,-0.006717850287907834,0.018570375829034536,-0.042597402597402634,-0.05590062111801242,-0.03842159916926269,0.0,-0.020988725065047675,0.004444444444444473,-0.06799999999999995,-0.08597285067873306,-0.04741379310344829,0.0013015749056357606,-0.05509641873278237,-0.07272727272727275
2020-01-09,0.0,0.043314500941619594,0.08727272727272717,0.07722513089005245,0.06372549019607843,0.07000000000000006,0.05153825926899813,0.05297157622739013,0.029166666666666563,0.0,0.053169734151329306,0.034734917733089565,0.14558472553699287,-0.050000000000000044,0.03846153846153855,0.015873015873015817,0.02617801047120416,0.047670639219935085,0.030226700251889227,0.05740181268882183,0.05828779599271394,0.04129263913824066,-0.03234501347708896,0.04761904761904767,0.06776556776556775,0.04973544973544963,0.039393939393939315,0.036402569593147804,0.04347826086956519,0.04933586337760909,0.15164520743919896,0.03169014084507049,0.03314917127071815,0.05520169851380041,0.03148614609571787,0.06906906906906918,0.04809619238476959,0.07252590210789567,0.032212603180994615,0.05624999999999991,0.039682539682539764,0.0985401459854014,0.03422982885085579,0.0617842073538275,0.05369695631371685,0.02826379542395685,0.03009259259259256,0.06172839506172845,0.025352112676056304,0.10232558139534875,0.07317073170731714,0.015552099533437058,0.013941698352344822,0.03280839895013132,0.06378399530424583,0.016000000000000014,0.04854368932038833,0.04851752021563338,0.16428571428571437,0.02279202279202286,0.028806584362139898,0.07051282051282048,0.03065134099616862,0.006968641114982521,0.04347826086956519,0.03492063492063502,0.01642710472279263,0.07416267942583743,0.07407407407407418,0.03984063745019917,0.022455089820359264,0.05714285714285716,0.03262092238470182,0.06369426751592355,0.06237006237006226,0.09231715499888171,0.00927643784786647,0.03600464576074325,0.052426101505856026,0.04761904761904767,0.050235478806907485,-0.002457002457002422,0.09038828771483143,0.14292761129609066,0.030927835051546282,0.014005602240896309,0.0327198364008181,0.0898876404494382,0.011990407673860837,0.04085257548845478,-0.011319712865820009,0.05186020293122895,0.06000000000000005,0.011787819253438192,0.10589743589743583,0.03125,0.01097560975609757,0.003454231433505983,0.03839441535776622,0.07333333333333325,0.0013513513513514486,0.03164556962025311,0.1203319502074689,0.037681159420289934,0.10996961365938351,0.03635377102550197,0.05263157894736836,0.044276457883369424,0.0,0.02976612331679651,0.053097345132743445,0.04399141630901293,0.044554455445544594,0.07239819004524883,0.06655401013908757,0.061224489795918435,0.031372549019607954
2020-01-10,-0.032258064516129004,0.028880866425992746,0.02564102564102555,-0.012150668286755817,-0.02304147465437789,0.014018691588784993,0.0010002500625156951,0.03312883435582825,-0.006072874493927127,0.0,0.043689320388349495,0.010600706713780994,0.034375000000000044,0.05263157894736836,0.0,0.00390625,0.015306122448979664,0.028955532574974185,-0.020782396088019572,0.005714285714285783,0.0034423407917383297,-0.01551724137931032,-0.03621169916434541,0.025974025974025983,0.0034305317324185847,0.003024193548387011,0.017492711370262315,0.0030991735537189147,0.017291666666666705,0.030741410488245968,0.017391304347825987,0.015358361774743923,-0.024064171122994638,-0.006036217303822977,-0.015873015873015928,-0.0337078651685393,-0.0016730401529636563,0.007661558960692982,0.004681100058513854,0.008284023668639007,0.0050890585241729624,-0.019933554817275767,0.03687943262411353,0.08061311382344583,-0.02458959133775762,-0.00654450261780104,-0.0022471910112359383,0.054263565891472965,0.013736263736263687,-0.00421940928270037,-0.024242424242424288,-0.0015313935681470214,0.023749999999999938,0.0012706480304955914,-0.004598123965422141,0.0,-0.0030864197530864335,-0.01799485861182515,-0.07055214723926384,-0.005571030640668551,-0.020000000000000018,0.008982035928143617,-0.014869888475836479,0.029988465974625234,0.005208333333333259,0.018404907975460016,-0.0010101010101010166,-0.020044543429844075,0.005172413793103514,0.0063856960408683605,0.02489019033674955,0.027027027027026973,-0.007625272331154731,0.03473053892215572,0.02544031311154593,0.04694138725364727,0.012867647058823595,-0.015695067264574036,0.012188659247482692,0.022727272727272707,0.010463378176382765,0.0049261083743843415,-0.013426736719206023,-0.05880448856279674,-0.015000000000000013,-0.0013812154696132284,0.001980198019801982,-0.020618556701030966,-0.03554502369668244,0.030716723549488067,0.012566322256353013,0.06645230439442651,0.0,-0.01747572815533982,-0.010897287271041,0.0,0.049457177322074886,-0.030981067125645412,-0.015126050420168013,-0.024844720496894457,-0.005398110661268607,-0.021472392638036797,0.01388888888888884,0.009310986964618184,-0.006648416112632005,-0.006282722513089034,0.029166666666666563,0.014477766287487093,0.0,-0.015141087405368236,-0.031512605042016806,-0.007194244604316502,-0.042654028436018954,0.0,0.0023156611822059414,-0.016483516483516536,0.019011406844106515
2020-01-13,0.014999999999999902,0.015789473684210575,0.017391304347825987,-0.024600246002460024,0.0,0.055299539170506895,0.008243817137147058,0.0,-0.03462321792260692,0.0,0.032558139534883734,0.010489510489510412,-0.004028197381671705,-0.050000000000000044,-0.03240740740740744,-0.011673151750972721,0.01005025125628145,0.005025125628140614,0.02372034956304625,0.008522727272727293,-0.01715265866209259,-0.035026269702276736,0.005780346820809301,-0.009493670886076,-0.03418803418803418,-0.022110552763819125,-0.015759312320916874,0.019567456230690006,-0.01699774728650416,0.010526315789473717,-0.05250305250305254,0.008403361344537785,-0.002739726027397249,0.022267206477732726,0.03598014888337464,0.0029069767441860517,-0.013406751256882954,-0.017300275482093674,0.0,-0.02934272300469487,-0.0025316455696202667,-0.013559322033898313,-0.020367837057303495,0.013921723141581355,0.008988039819523008,-0.0013175230566534468,-0.021396396396396344,-0.007352941176470562,-0.010840108401083959,0.004237288135593209,-0.010869565217391353,-0.0030674846625766694,-0.004884004884004867,0.006345177664974555,-0.004619364375461954,-0.002624671916010457,-0.003095975232198178,-0.03141361256544506,0.0,-0.007002801120448154,0.048979591836734615,0.014836795252225476,0.0037735849056603765,-0.002239641657334812,0.00932642487046631,0.012048192771084265,0.016177957532861553,0.007954545454545547,-0.006861063464837058,0.002538071065989911,0.0028571428571428914,-0.004385964912280715,-0.01866081229418226,-0.0092592592592593,-0.003816793893129722,-0.029141404263641646,-0.014519056261342977,-0.003416856492027387,-0.003926701570680646,0.029629629629629672,-0.010355029585798814,0.019607843137254832,0.0,-0.007910122664220975,0.0076142131979695105,0.0055325034578146415,0.0,-0.010526315789473717,-0.017199017199017175,0.0016556291390728006,-0.0011031439602867676,0.0170854271356784,-0.030188679245283012,-0.00988142292490124,0.009610876699484239,0.007384772090654357,-0.0022988505747126853,0.023090586145648295,-0.0034129692832765013,0.0,-0.0827679782903663,0.0031347962382444194,0.041095890410958846,-0.017527675276752808,0.0,0.027397260273972712,-0.03542510121457487,0.0050968399592252744,0.0,-0.0034940600978337066,-0.010845986984815648,0.02795031055900621,0.044554455445544594,-0.00421940928270037,-0.03234435797665369,-0.025139664804469275,0.026119402985074647
2020-01-14,0.008210180623973828,-0.013816925734024155,-0.01175213675213671,0.0,0.004716981132075526,0.004366812227074135,0.0,0.04631828978622332,0.00843881856540074,0.0,0.03153153153153143,0.0017301038062282892,0.13650151668351862,-0.02631578947368418,0.0,-0.011811023622047223,0.0,-0.009000000000000008,-0.012195121951219523,0.011267605633802802,0.010471204188481575,-0.003629764065335772,0.034482758620689724,0.012779552715654896,-0.001769911504424737,0.0030832476875641834,-0.0029112081513827937,0.005050505050504972,0.01041666666666674,-0.01388888888888884,-0.0012886597938144284,0.0,-0.005494505494505475,0.0,0.008383233532934131,0.04347826086956519,0.05653967483620481,0.009867683337070998,-0.015725101921956863,-0.0096735187424426,-0.0076142131979695105,0.054982817869415834,0.006516679596586528,0.00958549222797922,0.028569400574937065,0.0158311345646438,0.017261219792865434,-0.011111111111111072,0.0,0.021097046413502074,-0.01098901098901095,-0.003076923076923088,0.13374233128834345,0.013871374527112179,0.01856320772229436,0.019736842105263053,0.012422360248447228,-0.010810810810810811,0.02310231023102305,0.01128349788434413,0.0,0.011695906432748648,0.005639097744360999,0.047138047138047146,0.0,-0.011904761904761862,0.0,0.014656144306651742,0.0017271157167531026,0.0025316455696202667,-0.008547008547008517,-0.017621145374449365,0.007829977628635243,0.014018691588784993,0.003831417624521105,0.14091458501208698,0.016574585635359185,0.025142857142857133,-0.015243101182654373,-0.03597122302158273,0.01195814648729443,0.004807692307692291,-0.014201183431952646,-0.003466605038132675,0.01133501259445846,0.008253094910591452,-0.005928853754940677,0.02127659574468077,0.012499999999999956,-0.013223140495867813,-0.014632799558255138,-0.02075098814229248,0.023346303501945442,0.03992015968063867,-0.01416299048061298,0.030333670374115274,-0.032258064516129004,0.046875,0.001712328767123239,-0.022292993630573243,-0.00295857988165682,-0.015625,-0.052631578947368474,0.007511737089201942,0.0032808398950130435,0.03846153846153855,0.023084994753410193,0.009127789046653234,0.0,-0.01770687237026647,-0.002192982456140302,0.015105740181268867,-0.009478672985781977,0.0,0.02374968585071624,0.005730659025787954,-0.0072727272727273196
2020-01-15,0.0228013029315961,-0.0017513134851138146,-0.012972972972972951,0.0025220680958386588,-0.0046948356807511304,0.0,-0.0069375619425173785,0.0034052213393871433,-0.006276150627615107,0.0,-0.03056768558951961,-0.003454231433506094,-0.14946619217081847,0.1351351351351351,0.009569377990430672,0.031872509960159334,0.0024875621890547706,0.008072653884964698,0.0,0.025069637883008422,-0.006908462867012077,0.007285974499089187,0.02777777777777768,-0.02208201892744477,-0.007092198581560294,0.006147540983606481,0.008759124087591275,-0.01005025125628145,0.023917525773195836,0.010563380281690238,-0.03483870967741931,-0.01666666666666672,-0.01933701657458564,0.011881188118811892,0.002375296912114022,0.008333333333333304,0.015847496554892038,-0.0011103708638685594,-0.006114398422090717,0.0012210012210012167,0.01790281329923271,0.0032573289902280145,-0.025897949745645188,-0.04054400821144466,-0.013870678352080557,-0.014285714285714235,-0.009049773755656076,0.0037453183520599342,-0.002739726027397249,-0.012396694214875992,-0.006349206349206327,0.007716049382715973,-0.010822510822510845,0.003731343283582156,-0.04556223801713144,0.02580645161290329,0.006134969325153339,-0.008196721311475419,-0.041935483870967794,0.01115760111576014,-0.021400778210116767,0.028901734104046284,0.01121495327102795,-0.017148981779206873,0.0,0.003012048192771122,-0.022885572139303534,-0.0011111111111110628,0.0,-0.0037878787878787845,0.024425287356321768,-0.008968609865470878,0.005549389567147678,-0.027649769585253448,-0.03244274809160308,0.06678732232718287,0.005434782608695565,0.021181716833890807,-0.007205764611689314,0.02238805970149249,0.002954209748892156,-0.004784688995215336,0.0,-0.024118738404452666,-0.02988792029887921,-0.010914051841746208,0.005964214711729587,0.00694444444444442,0.004938271604938205,-0.011725293132328285,0.014850098066685247,-0.025227043390514625,-0.019011406844106515,0.007677543186180413,0.009420631182289307,-0.007360157016683022,-0.011904761904761862,-0.04477611940298509,-0.0034188034188034067,-0.055374592833876246,0.0,-0.0031746031746031633,0.0185185185185186,0.018639328984156656,0.009941137998692007,0.009876543209876631,-0.002051282051282022,0.01005025125628145,0.0,0.014456541138675671,-0.01758241758241763,0.021825396825396748,0.038277511961722466,0.029661016949152463,0.0035595924880325036,0.008547008547008517,0.05311355311355315
2020-01-16,0.0031847133757962887,0.01754385964912286,0.05147864184008766,0.010062893081761004,0.014150943396226356,0.04347826086956519,-0.010229540918163638,0.0237556561085972,0.10947368421052639,0.0,0.022522522522522515,0.006932409012131657,-0.05857740585774063,-0.04761904761904767,-0.009478672985781977,0.03474903474903468,-0.01488833746898266,-0.0030030030030030463,0.0185185185185186,-0.02717391304347827,0.017391304347825987,0.07414104882459305,0.12162162162162171,0.0,0.014285714285714235,0.0386965376782078,0.005788712011577379,0.023350253807106647,0.013491743858236038,0.027874564459930307,-0.004010695187165791,0.028813559322034,0.014084507042253502,0.021526418786692814,0.007109004739336511,0.038567493112947604,0.009269726430024772,0.03823921742996883,-0.006350466362373464,0.0060975609756097615,0.05276381909547734,0.016233766233766156,0.0186738407975946,0.03530355710082911,0.035199440167949625,0.03425559947299073,-0.013698630136986356,-0.018656716417910446,0.0,0.08368200836820083,0.036741214057508076,0.05206738131699851,0.012035010940919078,0.011152416356877248,0.09566545732289478,-0.012578616352201255,0.0030487804878047697,0.019283746556473913,0.023569023569023573,0.04551724137931035,0.05168986083499005,0.04494382022471921,0.04805914972273562,0.028353326063249806,-0.004106776180698102,0.03603603603603611,0.010183299389002087,0.024471635150166815,0.09482758620689657,-0.010139416983523497,0.012622720897615736,0.009049773755656076,0.08719646799116987,0.06161137440758302,0.07100591715976323,0.060702610998468964,0.1333333333333333,0.026200873362445476,0.01774193548387104,0.018248175182481674,0.019145802650957222,0.004807692307692291,0.02340936374549818,0.084838403041825,0.020539152759948553,0.0,0.0,0.034482758620689724,0.019656019656019597,0.015254237288135686,-0.004417448923246803,-0.0031055900621117516,0.03100775193798455,0.0323809523809524,0.07606159589360706,-0.007414730598121588,0.14457831325301207,0.01041666666666674,-0.015437392795883409,0.01379310344827589,0.09792284866468837,0.03821656050955413,0.14090909090909087,0.029277218664226945,0.0819841989379615,0.0,0.0,0.0,0.0,0.0190007037297677,0.05145413870246096,0.007766990291262044,0.009216589861751112,-0.03703703703703709,0.019691780821917915,0.04802259887005644,0.05391304347826087
